date,RY.TO,TD.TO,BMO.TO,BNS.TO,CM.TO,NA.TO,XFN.TO,XIU.TO,ZEB.TO,^GSPC,^IXIC,^DJI,CADUSD=X,CL=F,GC=F,^GSPTSE,^VIX
2020-01-15,87.80923089572063,94.58222725990164,97.60518230581823,96.6497293875823,92.46999411347514,100.83801301954558,90.5658791251393,95.88407239559635,92.03401582260932,91.86455562471846,100.47306433632062,94.04351410321632,105.12887651178363,90.58814627785722,107.66350065989818,91.9829449652058,110.70575026822064
2020-01-16,87.88343834793037,94.26522675889767,97.30845977577013,95.57436440728866,91.2085689168063,100.88353602929003,90.2969443327969,94.81509900850351,91.58305096240721,91.42880420892024,100.28167321779368,93.39345699930963,104.8718346940691,90.13518392014208,107.0858081105247,91.56899955500685,110.60008196609202
2020-01-17,87.80625068210574,94.30006012590304,97.82371255388355,96.3176711924969,91.3127120082122,99.97727582153286,90.39156188538591,94.84835835805833,90.7308634303101,91.2171751352674,100.19169185692915,93.99299268752276,105.18845528975213,90.24764341681708,106.71214286813647,91.63327811639516,109.51004042485744
2020-01-20,87.22095158056918,94.43529324222153,97.81795676575123,95.37816955942513,90.8065036024778,99.83292379252053,90.15557091554257,94.9337777405178,90.97249383897797,90.98310431452062,101.09885986794666,94.04792641544525,105.11324457913065,90.23309875981762,107.08350920681144,91.84670597614,109.48228203219804
2020-01-21,85.6262820522725,92.90079657458116,98.4030346029526,93.63020852084556,89.32841808813188,99.21874934422694,89.3260250307606,94.00407946887577,90.76271483319773,90.14614958044248,100.257877479455,93.28327858254303,104.06439865437177,89.42620470958002,106.31874964463414,91.1327858285647,110.89308062316805
2020-01-22,84.25288598980495,92.58424626037224,97.48017445072409,93.0636917986865,88.67386993063039,98.44228180895227,88.40250311712764,92.60380996141558,90.17997639650015,89.17898716684067,99.59321988953384,92.4923824999569,103.87038121125023,88.64493064071891,105.60135121973728,89.81818930229217,112.53584246633761
2020-01-23,84.42385697296614,92.4502155000473,97.20440360590122,93.23687558953077,88.56751697696687,97.67054109460307,89.11353184072995,92.65906429692346,89.89186801517246,89.0094942426233,99.56690277024055,92.06441243715913,103.68655692130109,88.52086103450915,105.45732666523006,89.52040240533724,115.1928614114428
2020-01-24,83.61956153791778,91.99924601158598,96.34699966515538,92.63559074625937,88.73434274504501,97.46900251954409,88.44463713602545,91.77107040062585,89.12388470113734,88.26376790657874,98.73247234108716,91.38938692025827,102.66510535531297,88.01794023326292,104.50559451141048,88.79422331886185,113.67780087371597
2020-01-27,83.05476491725432,91.63342567859667,94.84031251226328,91.96019040984288,89.90587083963116,96.72809854928435,88.37525153396369,91.99097214051521,88.89418697708606,87.95874931895256,99.0258112859196,91.32570708283326,102.6766391796815,88.4800079261573,105.01447374787284,88.87612663722742,112.97312701685647
2020-01-28,83.36015844595592,92.57208848786549,94.79629596543276,93.04016978345793,90.26944358932184,97.73721740083718,89.22612928567736,92.70754700970866,89.52567964581584,88.48168002811319,99.46154699955008,92.05445962516842,103.65834568867083,89.41909910959126,105.47829806696325,89.40636952650823,115.43344587756492
2020-01-29,84.17798891559165,92.21141288864546,95.41271475843755,92.26947288731061,90.8509746712182,98.65057329209922,89.43227255404312,92.78022009614389,89.24792276620948,87.97000731914756,99.37050009130226,92.47045757740173,103.18997626824674,90.08707651279386,106.05052273565332,89.4385587916292,119.34715409458276
2020-01-30,83.35031026134587,92.01894610831586,94.72264829400366,91.27611277914316,90.63511553687368,96.66044436507887,89.07426627148934,92.05892739052578,89.05316946319428,87.83754509226131,98.59612173479455,91.17935938086448,102.9201617817636,89.14569671406329,105.07235542312344,89.14137799292646,118.54061730159718
2020-01-31,83.7471739961099,93.46417679645833,94.61505411027768,91.51127369718064,90.83237243244581,97.6007601782148,89.2110223120894,92.93259382699371,89.60775658409383,87.88471127659597,98.85507461550692,91.87140998940762,103.47394467299485,89.20115858553838,104.90641271192383,89.43008216005694,118.08924780166016
2020-02-03,84.24477765887733,93.84989326939096,93.98741306075736,90.97448209818091,89.78124641280297,97.57896208821735,88.37427843962075,92.57036632565884,88.11865005169724,87.63614966975184,98.81474511191013,92.03015045825425,103.7593940192285,88.4700959419545,103.60237042950494,90.00551922875489,115.58329758937388
2020-02-04,84.14851397934773,93.7244653081634,92.82722612322297,91.1665482899103,90.48968091763206,97.24076429220163,89.35556294840377,92.0138785509344,88.73031629495078,87.42577749216333,98.81155879329577,91.37163998371936,103.77204013477815,88.60056854282772,103.30668580448632,89.43156094037396,114.26938380730114
2020-02-05,84.499800773073,94.46366767400761,92.89274925462341,91.1510359482933,90.54883625171419,97.14085291016623,89.64767278878081,92.40495305876829,89.05949856227983,87.94816983864237,99.55467008218676,91.64515608385906,104.12148682672715,88.15023420191447,103.56863241046631,89.43740846296498,112.55700111574897
2020-02-06,84.2992236778371,93.07703340576323,93.14845439185477,91.54819437668785,90.54279026414291,97.04813762240056,89.61030939932866,92.55231538105903,88.8781944054681,88.0566084077749,98.95723768629846,91.693133516645,104.57994792822421,87.83378936879251,103.48924518556998,89.72812517476815,112.42733341845006
2020-02-07,83.42052700507654,93.44033357932071,93.36448598376002,91.81535059161212,90.22853398005394,96.09325385834683,89.55431958541716,92.46864879815753,88.80013874981174,88.38683606313845,98.89091147560984,91.96255626571993,104.92638412125902,88.30849557798412,103.52171512863674,89.98399379118122,110.49759360992275
2020-02-10,82.59209061362259,93.01180301063314,92.62335609048867,90.60847212875511,89.85835374680056,95.83440167097766,89.64035407070082,92.33609285666975,87.88549216433591,87.8179021817324,98.36611053193246,91.99526319916158,104.5694650234408,87.68811053650643,102.79291711240232,90.2462841906977,112.07793494783104
2020-02-11,82.24695013366428,92.91826994487413,93.17054659610032,89.90149899116527,89.50383566611673,95.94343635117289,89.21468820092281,92.14403968537957,88.02465278944149,87.60530557499074,98.23883815769788,91.74642041236254,104.50592456859006,87.39681516208213,102.82026829866453,90.55629967470661,112.0781194488772
2020-02-12,82.23640364349178,92.88373645682476,94.2025615582675,89.7796910940764,89.9210346102486,95.64067001983292,89.3802227542539,92.1098576684474,87.16730266383594,87.72556669520925,98.74967250435212,91.97665122493224,104.33036248459365,87.12463124638771,102.30308385863417,90.79312378467995,111.63789771724038
2020-02-13,82.8958356807547,92.62962613224273,94.65482490103861,90.02399931979635,91.20420218976638,95.61003219804834,89.98711537112763,92.36595078280199,87.47282932893006,88.07351905117795,99.4828667996695,92.93585884591714,105.38169223811087,87.95354213354045,102.76807657640855,91.33596966643651,112.88054761231736
2020-02-14,82.68356891936212,91.85424907144407,93.9905432943796,89.55291853315131,90.13567844270204,94.783481496863,89.46365477315159,91.0662035010504,87.04214103993621,87.34121605612286,98.59197190465552,92.42603698533834,103.98035374090047,86.97628247294614,102.76911739038667,90.94375263758614,112.75687027756533
2020-02-17,81.80684271528942,91.1521496072811,91.71695530141344,87.40853158235971,88.1427302359955,93.62370381506166,88.33975688607174,90.29082233808697,86.2483424100194,86.77983671433377,97.75815694342491,91.98553817860635,102.59518898454883,85.63142444139488,101.86428080884924,89.89537319946294,111.20245182876683
2020-02-18,82.34417313129171,92.44405962234264,90.85177991349431,88.19415423023598,88.45548569311559,94.12068882042374,88.51380122285259,90.26328883386594,86.38648457387443,86.84237338342491,98.37915736831427,92.41836720289224,102.01966640279412,85.20569756516629,101.85999145857267,90.02289298824685,111.18252071934648
2020-02-19,81.53751094114557,91.73117239554792,90.95157203379591,88.28449252175272,87.39682598574963,93.64106019233526,87.96162192721978,90.03399314341199,85.8537540532184,86.34123563999331,98.75763555772063,91.6956058197985,101.9026579978017,85.19565747082831,102.3095048419634,90.23291369007818,115.00415510688146
2020-02-20,80.33449167219645,91.03203092378592,90.9699223888802,88.06950225913518,86.98716644107667,93.42639835159436,87.076084219057,89.41088531237689,86.2125607479778,86.10051616424508,97.91611494546139,91.28632669957831,100.93964774032958,85.21570149979708,102.88516481069007,90.71514659995003,115.20279091790266
2020-02-21,80.20622293800146,91.97181312225248,91.16644539369591,87.47019557695346,87.71939317105931,92.80039662677981,87.53754933047937,89.6590922564396,86.3235965012486,86.23984910510602,98.25008007604305,91.4520288331137,100.76196153173676,85.17121535959855,103.47524342518295,90.93211441275614,115.94190394623949
2020-02-24,79.61465466137399,91.32283901838359,90.74062135814303,87.34284017719867,88.81033781307613,91.10889102579702,86.94189613795568,89.30993770901283,86.33661341956811,86.23243826526213,98.01826434675557,91.31722866139897,100.81028787304109,85.17217115074686,104.06329199734834,90.7665080643493,115.56891909845179
2020-02-25,79.00725768196742,92.11336654381039,90.26821740550737,86.74844500076756,88.68151316770218,91.0430038803663,86.51794376329907,89.97728756892836,86.3032639683655,85.78120376831944,97.24127783284503,91.14560480036671,100.24347528492606,85.10304476279678,103.5397643648485,90.17502750016908,115.40538951562235
2020-02-26,78.85218766821009,92.11666073943525,90.61730372767124,87.00881322003512,88.04096521408722,91.73175048818484,87.039627232395,89.6031963642328,85.8780763582437,85.93257897552449,97.27158194031871,91.28699343809238,100.07750257026656,84.58729861996454,103.47435309403339,89.58515935826712,116.23341522713964
2020-02-27,77.17177713693995,90.33502316068079,90.35048683555976,85.77083966308618,87.24873225447917,89.63731377843376,85.7426139183051,88.12313875551114,85.06273193589641,84.86183415711554,95.57785701222498,90.73567425676477,98.4447310962758,83.04952710026377,101.85925208626225,88.16557332866361,112.23786417420217
2020-02-28,75.89229820825234,90.02614270170909,88.81508933230302,85.17713659067331,84.90193290805803,88.39062141786468,84.85989493591923,87.30136978782164,83.06948961808534,84.13208259008096,93.50978960872796,89.97461287161437,97.03370048551803,81.42515005399555,100.57999307587944,87.07637241795382,110.71714209812275
2020-03-02,76.04259350710107,91.15098859949326,88.35455358704604,85.22335357137027,84.87138003963523,88.70450411726367,85.12356416771821,88.06352730808524,83.99728883217523,84.87678226738306,93.54650767425345,90.85069837480714,96.78553826895472,81.58567254145349,100.593381011333,87.3382426758757,109.51571708800915
2020-03-03,75.89426788819628,90.08408904889045,89.11775740207527,85.81427730436127,85.60339466817798,88.883696799648,85.30445561063914,87.3370104445753,83.54730497825521,84.47552111548762,93.43741352727355,90.51310156531679,96.90295777196853,80.76759011187099,100.55330129277152,86.84208248638086,109.02072509031136
2020-03-04,76.26115311569984,91.74100742268057,90.1219326836251,85.36342216401913,86.66526366170001,89.96496210583285,86.03645010486667,88.15804135546855,84.01143625945355,85.7973747908907,94.92457013366152,91.14824772400067,98.03343905776316,81.22339945709248,101.56191218800353,86.9512861010184,111.0120258992992
2020-03-05,76.2317057350081,91.23598214444495,90.46929807612962,84.62564749747295,85.82206199194152,90.25713893018309,85.73603463784802,88.35440558172061,83.77712247633325,85.42661807795811,94.5114349492253,91.22245574002419,98.18530057931834,81.62795226127326,101.36435562169716,86.9318316921956,115.18584008267058
2020-03-06,75.92453949425348,91.8333621247403,90.07001239905051,84.59617757348582,84.58149022405125,89.95365446203122,85.85055049370948,87.58921823294347,83.62606467101259,85.43644460471143,93.71637937377345,90.9756582050517,97.82431560624951,81.12007798329864,101.03869542240969,87.31313569812804,116.40757260772071
2020-03-09,74.95137982037403,90.95733326075869,91.0471626946948,83.34176182051532,84.6221243004869,89.47804702682797,85.36123109956428,87.4572482890983,83.63813274535856,85.00489550826902,92.56486880074321,90.74974503456512,97.8551916240086,81.27193041884982,101.50389813060306,86.05226747466114,117.25726016104042
2020-03-10,75.01548653232415,90.15517980393716,91.11974149243139,83.76250981539737,84.62351335022775,89.69788297994049,84.98488749040001,87.25151675048154,83.83270653043273,84.89907332688158,92.40593391214016,90.83143591830817,98.01537648312583,80.33224386303861,101.09166120071063,85.99087391383834,118.48198301050626
2020-03-11,75.54561979896022,90.06433715038722,90.82593829313635,82.76693440901333,83.84493907570996,89.05447403442749,84.45136828138877,86.48646618406197,83.54499831431673,83.91080083386517,91.87408771568558,90.22136897794007,97.92323627491345,79.84968456044214,101.11827241599855,85.95264289302128,121.36300248653191
2020-03-12,75.21632569342266,90.54883488211632,89.68064191776874,82.76891563809409,83.94666481659453,89.61449600324937,84.56861912945867,86.32069388717349,83.62356016972447,84.46083750854952,91.87942177598097,90.82667232156486,98.03741099957179,80.22499202357629,100.76711245448378,85.55667990052824,119.56483935122249
2020-03-13,74.9269177178032,90.6428413459282,88.83677572545794,81.52466020106493,83.00023646157692,88.8766427297809,83.52451581672588,85.46215995193377,83.10745336851907,83.3536381717546,90.58207071645103,90.40558993839907,97.2338141554001,80.28655912601403,99.77175524339344,84.1731052093937,119.05863783300902
2020-03-16,75.0986759646242,91.02659106024498,88.00995525309965,80.84427533119795,81.59149367834546,88.79646996245106,83.3315439916224,84.58343747022974,82.05180479055116,82.67334160623503,89.86453809485062,89.40669968116808,96.49370015755346,79.79217218690495,99.4318310102345,83.74773774338553,119.50538376480286
2020-03-17,76.25413622946334,91.99087560256575,88.46345347061036,81.42658588918981,82.44097114779788,89.10500495338411,84.08506905393055,85.94391413646738,81.74437540466991,83.65406628165285,89.6817915488576,89.84701325597291,96.22283114461315,80.07612535232079,100.53671661039668,84.29902592015009,119.61178823858991
2020-03-18,75.33561388068445,91.17450911747673,88.18977657349377,80.83586843690176,81.62624080500467,88.9334438582484,84.27420091068421,85.36672010014627,80.57020170994524,83.20319537278496,89.2874089352712,89.38011689549268,95.98388522782366,79.90388091917887,99.85094703786073,83.587829517653,116.41574092609122
2020-03-19,76.29484590257773,90.96944700358026,87.60939707615655,80.65253282326991,81.03607457492294,88.40226343061705,84.0224851763046,85.06313541955356,80.43741825475134,83.89013159884973,88.68059143447671,89.63592679042134,95.9118071111474,79.38639877337383,99.42861342279251,84.19590544639608,117.15104129076879
2020-03-20,76.49923352363368,90.99376508784373,88.6327106338211,81.85447996424021,80.50267826661964,88.73455422021114,84.39303764117363,85.53262834992081,80.50028257913914,84.66771523196341,87.89390039498392,89.82432486398132,96.86062584890911,79.42985220614142,99.4588282063276,84.91005575113991,114.2516238733966
2020-03-23,75.65030364471633,89.62325313804412,87.56187339238411,81.15175309244562,80.03442936248628,86.45719983441519,83.23244707435923,84.90863996449187,80.00388794620424,84.17878359171296,87.6634439677722,88.63740671221093,95.44466057683182,78.515659393564,98.63661766502196,84.37569896958837,115.85334993534633
2020-03-24,75.35345453398769,89.24915188259868,87.06705929390728,80.47343735707047,79.4159090553684,85.6773537352923,82.891133185965,85.10934313127478,79.88017233161108,84.03745232606666,87.57873440719881,88.68932792711918,95.48336892429491,78.31592357666192,98.42866841101038,84.1210947080414,117.44938424761492
2020-03-25,75.32773390800988,87.52745602303882,86.99274839948745,80.64014120007688,79.47060886019655,85.64303684524026,82.68834486904612,84.77819408473275,79.64522566973258,84.0011910941394,87.44159749615636,88.33910404629606,94.86980438139278,78.17974103263168,97.95107789070302,83.70498856969537,113.64028152456645
2020-03-26,75.19496730569169,87.43937334193703,86.1428347483984,80.87184320566566,79.15659411473786,85.18900833903855,82.65815254536624,84.72406832486739,79.16789428019968,83.40606779683212,87.38158680562877,88.5992776680563,94.68775444555357,78.5429785152836,97.66611996326662,83.84016610646898,114.55890270974696
2020-03-27,75.70714258960527,88.09915380027333,87.19727681064097,82.13209832936374,80.33070915805102,85.88717592863173,83.3508293001632,85.40971501721283,79.39401996101014,84.08176449218212,87.68329172371251,89.38215066005291,95.10267538605164,79.31813363530088,98.61322819199013,84.3718176077727,114.54913462530978
2020-03-30,75.81083272108295,88.86615905820639,87.20890542391712,82.55004538259143,79.76288176852033,84.46074350394606,82.92845767329705,85.11640382108281,78.49890690572327,83.69733578632969,87.68446512976008,89.32696782808586,94.834141012797,78.90809330013394,98.16150820597589,84.41941576509257,113.62591558965669
2020-03-31,75.87260662326416,89.71250209846521,87.62725412443183,82.54229049083938,79.92144158716286,85.60769512998579,83.24027316888925,85.54548510471781,79.44229261912189,83.98708136578381,87.81965273701981,90.13273368778765,95.38258453474099,79.4168804959784,99.26664424232514,85.28352146874506,114.96459213896627
2020-04-01,75.79990715815269,89.89540245446307,89.33844426521972,83.56568216055553,79.52541938421002,86.2890948662521,83.66966900308915,86.00082225949502,80.3938612623934,84.46756401936254,88.98612471535975,90.92550507058994,96.24642255750014,79.58225750238245,99.68102226870197,85.46039286729949,118.215469132012
2020-04-02,76.21191504013359,90.30695511887106,89.06554489963587,84.11906174683237,78.83628736239933,86.31470593621715,83.66735240339072,86.37717821004084,79.71808085976357,83.94280223603704,88.87330874186976,90.6334385911779,96.11626919452442,79.2694345340743,99.01901338879345,85.70181742430638,119.20302215683473
2020-04-03,76.93946475189256,90.08710156766064,89.90639638539479,84.61785228293472,79.70631724192691,86.90885464260087,84.41612105953836,86.65457826093053,80.26334543299485,84.66261270176263,88.72813228635441,91.5044261856878,96.85854114709821,79.7862023624943,100.53135834530354,86.65250236583599,117.00327126606587
2020-04-06,78.58059367085872,91.12005227204047,90.3464542383563,85.91272295536228,82.14832511089054,88.33029997481984,85.7173265106261,87.48806582324438,81.33109573815162,86.25398122947274,90.09851711540861,92.75711952070719,98.51603699442072,80.73349717637818,102.2138183087955,88.07596200789081,113.96774689147637
2020-04-07,77.45196096234771,89.42137285317345,88.41829073329936,83.64228491116171,80.69475541691538,88.32988978698505,85.22940682020504,86.4882462294934,80.9925610401049,85.07884079692356,89.90543207325199,91.4516526818788,97.74891747665872,80.10453351708962,101.1091187620424,87.01032963321734,112.42251320063507
2020-04-08,78.1552239816249,90.48733404842554,87.82834756630933,83.46856677114074,80.11290911056996,88.65876195336968,85.62445599514561,86.6511760610195,80.62289332611803,85.30139190539688,89.795340526372,91.40128498887074,97.70681082685012,79.24534794863116,101.23139611800163,87.11878109415933,110.70409685309978
2020-04-09,77.42497630482512,89.70010174801166,86.5745746736309,83.34180733168712,79.27542970288027,86.7700008052551,84.01049371187332,85.70737983454542,79.71886560542833,84.77070953991772,89.05025058931398,90.15445680362507,96.95770028975082,78.3745693895398,100.12218610454258,85.92775036715545,113.12692237458529
2020-04-10,78.19006419805017,89.03531586487878,86.01544598657156,82.34074523850896,79.28079314857065,86.54661039867312,83.67485284703797,85.85329228909673,79.85775671828299,84.85708020550226,88.8021454270226,90.21706011906697,96.75090239002697,78.3548965986511,99.63243045525945,85.92725634382862,113.65717307496249
2020-04-13,76.94283970782216,88.2773214718084,85.38760609023359,81.31745880052743,78.10893187656853,86.42968466278931,82.78911702758872,84.56130800135786,78.39296053490743,83.80830517174054,87.71950172566766,89.66063637231412,95.98414256787407,77.11065162983111,98.82740949188897,85.24108743713923,113.99955843282193
2020-04-14,76.35307577700928,87.98825940157406,83.37681047759094,80.72433858708972,77.40995611476782,85.89209085073404,81.84486137078677,83.83930717942633,77.44997958071394,82.7050703757344,85.98520053388282,88.42997931100876,94.96471686208957,76.9591124018532,98.00662882912795,84.33435318411155,115.92841739329275
2020-04-15,76.33047321886757,88.39508553980578,82.72840996443325,81.07608455201192,76.65004671382488,85.76356568357494,82.21009575363304,83.8800359149785,77.40661170726932,83.17540899311912,86.51782794256005,88.8527260507297,94.86315981239953,76.76015971236353,98.56590689667307,84.82950490223978,115.82190239548946
2020-04-16,75.03603172711917,87.92320315452201,81.23436229069297,81.26805784651974,75.9413587863487,85.3664935109882,81.85898615025387,83.22386431068315,76.64629695061981,83.21896932378289,85.77965243831369,88.239739508286,93.16640063878603,77.03452215271187,97.21957689086067,84.71437595176191,116.13460902680872
2020-04-17,74.38736276129693,87.07612339627158,81.59416890494698,80.08016758072866,76.04206822788882,84.99075928537205,81.51863872145442,82.91653712965758,77.07307819650062,82.47947642188136,85.52950138218421,87.48199364258447,93.01449907469436,76.99035768988517,97.15883222004143,84.13411691678871,114.8725805530454
2020-04-20,75.58657859576701,87.51595976979303,82.27523845764695,80.8953020474995,77.61033445616877,86.01152047935884,82.4366831156773,83.21336219391327,78.28184413770637,83.35381839493888,86.10346932652396,88.73849814394089,93.66413977515447,78.28957569350085,98.44663395200605,84.50438566976658,113.23043609525172
2020-04-21,75.41724303431738,87.66866497173753,81.67121623239674,81.27501332576263,77.32877409842253,85.24964211780501,82.70389230421353,83.18478152128836,78.07305453461275,83.15696806433434,85.68187509952381,88.455717549655,93.83273620199972,78.09909849021469,97.88841202733346,84.71826141031237,113.28099144079455
2020-04-22,74.97784016695454,88.02426734120466,80.96478173012781,80.51065066233767,77.05475033816104,84.62525696652341,82.46694776926971,83.03913241235351,77.63518861013976,82.8957138724824,85.86307175556286,87.85367244066316,94.27479661693246,78.2328234218351,97.49590423031519,84.55685095623734,111.41562094648707
2020-04-23,75.30324467296388,87.46873509219581,81.60137732697456,80.48778689808637,77.34655673970923,84.80149956574171,82.45367831134774,82.6313893691271,78.11942479788696,82.94721645553483,85.77727993965654,88.12784121186603,93.86464584892713,78.11308067508126,97.54833701307379,84.6375361928006,114.16900733772113
2020-04-24,75.51614962432537,86.63727743516031,80.94664145414049,81.10989272657757,77.48564807615259,84.39506821613675,82.4024545797767,82.40473319767482,77.93699628752276,82.83084084460651,85.44151713806706,88.29929501742481,93.98222404210627,77.60400739355067,96.74005818544993,84.31928896354312,114.36018169380704
2020-04-27,74.71384720432232,85.81660212866836,79.56347448717528,80.37632657723692,76.32640073732871,83.14075052006284,81.13234284454991,81.69405181525043,76.3817017221069,81.46526710196405,83.76464095615611,86.82437469521703,92.58948937706253,75.81194000256068,95.05393724989675,83.26813057651248,113.93719759098383
2020-04-28,75.03226150293064,86.15154857844675,78.9924659585006,81.29638421998933,76.46817013194101,84.8412518448084,82.16841181638266,82.16652425858197,76.68097034914159,82.8993278630643,84.45980643962568,87.92580811126759,93.46498788732795,76.4064181956216,95.93598342931058,83.74791512946155,115.21569100827345
2020-04-29,74.70985530935955,86.36196935873572,79.25069950109271,79.72416049611967,76.32713639030514,84.2971727231345,81.98880580376853,81.96789868663862,75.95718423350829,82.45156895691605,84.31481761585916,87.8663231341941,92.60804371389972,75.85346166277728,94.9292812598161,83.7189119616496,113.6367522290853
2020-04-30,75.18625907361535,86.5015495015396,79.43793527522685,79.67779202442527,76.76325007440485,84.37982357020176,82.25225957606722,81.90688541297219,75.96384236130748,82.41640626753588,84.16839951432075,87.71351257563563,92.64512250578336,76.10707818678749,94.81588593621724,84.31784905933294,115.40927993765257
2020-05-01,75.30756982711661,87.43603512735703,80.17494339381278,80.31958082088522,76.87024903255036,84.51621543882099,82.57376364878776,82.0752684823326,76.72090527712281,83.2105362054299,84.54407689532835,88.88815514053637,93.19975299401004,76.7267708337896,94.45345249784147,84.44788139992981,115.30619984076266
2020-05-04,74.60284826227874,87.94852141194222,80.18079075130825,79.7393268603465,75.75876265916028,83.76220549584163,81.794131712047,81.26063837221236,76.52319638763734,82.78243604247591,83.60624296834047,88.37073048332515,93.14385292804138,75.76434088255623,93.58115233400926,83.16146343132957,118.86700128893256
2020-05-05,75.32294202359627,88.7281692691569,80.40110511780964,80.07051248227125,76.2967933396018,84.06782859793095,82.16198396961555,81.56859084716983,77.04426547477873,83.191984002062,84.52701266679081,88.9535079574873,94.42777296816963,76.37874182145973,94.22767471699359,83.48985119612125,117.55789865153096
2020-05-06,75.76623861846893,88.76684172845884,80.44804425489663,81.38122399965921,76.43170739308277,82.96924535479269,81.27456440629506,81.96456750999812,77.43413169325063,83.30334810817676,84.26872563659934,87.98867026320946,94.49287778398889,76.64374350933726,94.37239603531572,83.09823396624614,116.83707964499075
2020-05-07,75.80463230101763,88.90826174487935,81.56986607897018,81.92741311741588,77.53974347555015,82.49272057992194,82.11647191858822,82.94733923946846,78.00267567651345,83.61475835601875,84.93864475574719,88.94980022027838,95.18413993413782,77.47437723416198,95.3056342108533,83.8189117023874,114.94128734833913
2020-05-08,74.4754200614976,88.34284621017024,81.64682388692341,81.29558292240738,77.43100307503164,82.92521535505045,82.29040665832257,82.73185236251965,77.75168574810053,83.86836049416986,85.52434723294162,88.75032187410315,96.01959473391193,77.6714502850664,94.93667972651161,83.83970815749625,112.6882117284665
2020-05-11,73.87480784881974,88.7781255775877,81.27712295464558,81.40010207317697,76.99094734885789,82.90271373022259,82.23286670594351,82.97832526932815,77.95710089033155,84.26789099661259,85.37232711773065,88.90949884890436,95.92143505615844,77.46870008897578,94.95597493871551,84.09053209225426,113.10149982185743
2020-05-12,73.22007294378818,89.30213600070836,81.34711353011443,81.08615035898931,76.7293493916407,83.13533029168933,82.0936401053138,82.8328368204487,78.16126640976356,84.2661273050733,84.72079745546472,88.13566499936537,95.77316403467495,77.52482497130583,94.63245777416549,84.77966031196986,111.37080188725594
2020-05-13,73.21857937234046,90.06659838188342,81.53185375737092,81.09023459633482,76.52814266708862,83.17333873247193,82.71084783763928,82.82895546542247,78.32019276545012,84.27633619196733,84.61411114632764,88.7010134707615,96.05390156650124,78.25426745217555,95.40758159517169,84.65253659969055,111.78661105687674
